Date,Area,Location,CommonName,SpeciesName,Fate,Reason for euthanasia,Marine Park,Latitude,Longitude
14/1/2017,Cairns,Palm Cove,GREAT HAMMERHEAD,Sphyrna mokarran,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/1/2017,Townsville,Florence Bay,SCALLOPED HAMMERHEAD,Sphyrna lewini,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/1/2017,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/1/2017,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/1/2017,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/1/2017,Townsville,Nelly Bay,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/1/2017,Cairns,Buchans  ,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/1/2017,Townsville,Horseshoe Bay,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/1/2017,Townsville,Horseshoe Bay,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/1/2017,Townsville,Horseshoe Bay,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/1/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/1/2017,Townsville,Nelly Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/1/2017,Townsville,Palarenda Beach,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/1/2017,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/1/2017,Gladstone,Tannum Sands,BLACKTIP REEF WHALER,Carcharhinus melanopterus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/1/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/1/2017,Cairns,Yorkeys,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/1/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/1/2017,Cairns,Trinity,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/1/2017,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/1/2017,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/1/2017,Capricorn Coast,Tanby Point,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/2/2017,Capricorn Coast,Fishermans Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
4/2/2017,Townsville,Horseshoe Bay,"GROPER, QLD",Epinephelus lanceolatus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
4/2/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/2/2017,Capricorn Coast,Yeppoon Beach,JEWFISH,Argyrosomus japonicus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/2/2017,Townsville,Picnic Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/2/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/2/2017,Townsville,Nelly Bay,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/2/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/2/2017,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/2/2017,Gladstone,Tannum Sands,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/2/2017,Gladstone,Tannum Sands,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/2/2017,Gladstone,Tannum Sands,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/2/2017,Gladstone,Tannum Sands,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/3/2017,Townsville,Alma Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/3/2017,Townsville,Palarenda Beach,SPOT-TAIL WHALER,Carcharhinus sorrah ,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/3/2017,Townsville,Palarenda Beach,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/3/2017,Gladstone,Tannum Sands,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/3/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
4/3/2017,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/3/2017,Capricorn Coast,Yeppoon Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/3/2017,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/3/2017,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/3/2017,Cairns,Buchans  ,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/3/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/3/2017,Cairns,Holloways,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/3/2017,Cairns,Palm Cove,PIGEYE WHALER,Carcharhinus amboinensis,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/3/2017,Capricorn Coast,Fishermans Beach,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/3/2017,Cairns,Ellis Beach,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/3/2017,Mackay,Blacks Beach,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/3/2017,Cairns,Buchans  ,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/3/2017,Cairns,Clifton,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/3/2017,Townsville,Nelly Bay,SPOT-TAIL WHALER,Carcharhinus sorrah ,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/3/2017,Townsville,Nelly Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/3/2017,Capricorn Coast,Tanby Point,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/3/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/3/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/3/2017,Townsville,Nelly Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/3/2017,Townsville,Nelly Bay,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/3/2017,Townsville,Palarenda Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/3/2017,Townsville,Horseshoe Bay,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/3/2017,Cairns,Ellis Beach,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Cooee Bay,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Lammermoor Beach,BULL WHALER,Carcharhinus leucas,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Lammermoor Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Lammermoor Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Kemp Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Lammermoor Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Mullambin Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Fishermans Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Capricorn Coast,Tanby Point,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/4/2017,Townsville,Horseshoe Bay,GRACEFUL WHALER,Carcharhinus amblyrhynchoides,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/4/2017,Capricorn Coast,Kemp Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/4/2017,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/4/2017,Capricorn Coast,Lammermoor Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/4/2017,Townsville,Horseshoe Bay,GRACEFUL WHALER,Carcharhinus amblyrhynchoides,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/4/2017,Townsville,Picnic Bay,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/4/2017,Townsville,Alma Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/4/2017,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/4/2017,Townsville,Palarenda Beach,WHITE-SPOTTED GUITAR,Rhynchobatus australiae,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/4/2017,Townsville,Alma Bay,TAWNY SHARK,Nebrius ferrugineus,Released alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/4/2017,Townsville,Horseshoe Bay,PIGEYE WHALER,Carcharhinus amboinensis,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
14/4/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/4/2017,Townsville,Florence Bay,SCALLOPED HAMMERHEAD,Sphyrna lewini,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/4/2017,Cairns,Clifton,SHARPTOOTH SHARK,Negaprion acutidents,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/4/2017,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/4/2017,Capricorn Coast,Cooee Bay,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/4/2017,Townsville,Florence Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/4/2017,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/4/2017,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/4/2017,Townsville,Florence Bay,PIGEYE WHALER,Carcharhinus amboinensis,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/4/2017,Townsville,Alma Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/4/2017,Capricorn Coast,Lammermoor Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/4/2017,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/4/2017,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/4/2017,Capricorn Coast,Fishermans Beach,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/4/2017,Cairns,Buchans  ,PIGEYE WHALER,Carcharhinus amboinensis,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/4/2017,Cairns,Ellis Beach,PIGEYE WHALER,Carcharhinus amboinensis,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/4/2017,Cairns,Buchans  ,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/4/2017,Townsville,Alma Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/5/2017,Townsville,Florence Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/5/2017,Townsville,Horseshoe Bay,BULL WHALER,Carcharhinus leucas,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/5/2017,Townsville,Nelly Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
4/5/2017,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/5/2017,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/5/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/5/2017,Cairns,Trinity,SLIT EYE SHARK,Loxodon macrorhinus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/5/2017,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/5/2017,Townsville,Radical Bay,SCALLOPED HAMMERHEAD,Sphyrna lewini,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/5/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/5/2017,Townsville,Horseshoe Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/5/2017,Townsville,Alma Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/5/2017,Townsville,Alma Bay,SCALLOPED HAMMERHEAD,Sphyrna lewini,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/5/2017,Capricorn Coast,Tanby Point,AUST SHARPNOSE SHARK,Rhizoprionodon taylori,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/5/2017,Cairns,Trinity,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/5/2017,Cairns,Trinity,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/6/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/6/2017,Cairns,Ellis Beach,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/6/2017,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/6/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/6/2017,Cairns,Ellis Beach,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/6/2017,Townsville,Florence Bay,CATFISH,Neoarius graeffei,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/6/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
16/6/2017,Gladstone,Tannum Sands,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Dead,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/6/2017,Cairns,Palm Cove,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/6/2017,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/6/2017,Townsville,Florence Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/1/2023,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
